Amenity,Price,Category
"Sanitary appliances – kitchen sinks, wall mirrors, wash hand basins and water closets with dual flush systems",0.08225846,Basic
Satellite,0.15501482444444445,Standard
Satellite dish,0.24119090909090907,Standard
Sauna,0.525158026,Luxury
Sauna/ Steam Room,0.05304638,Basic
Scenic View,0.47620890624999995,Luxury
School,0.4798484722222222,Luxury
Sea View,0.5098596008695653,Luxury
Secondary bedroom,0.44405,Luxury
Secondary bedroom 1,0.60175,Luxury
Secondary bedroom 1 ensuite bathroom,0.60175,Luxury
Secondary bedroom 2,0.60175,Luxury
Secure Parking,0.3525,Standard
Secure assigned parking,0.14175000000000001,Standard
Secure estate with well built infrastrcture,0.014777209999999999,Basic
Secure title,0.01501023,Basic
Secured kid's play area,0.14175000000000001,Standard
Security,0.11851600000000002,Standard
Security -  System,0.41662946682926827,Luxury
Security - Alarm,0.35568983,Standard
Security - Surveillance,0.4808762633333333,Luxury
Security Camera,0.3297109065384615,Standard
Security External Doors,0.27,Standard
Security System,0.3800393803448276,Standard
Security doors,0.08279,Basic
Security steel door for entrance,0.03,Basic
Security steel doors for front and internal panelled doors with architraves for others,0.065,Basic
Self Compound Homes,0.36,Standard
Separate Bath & Restroom,0.5951336483333333,Luxury
Serene environment for family well-being,0.0015741099999999999,Basic
Service Charge Included,0.42991666666666667,Luxury
Serviced,0.0863023076923077,Basic
Settlement,0.7669891,Luxury
Sewers,0.0666,Basic
Shed,0.565934924,Luxury
Shed Detached,0.76628883,Luxury
Shopping Centre,0.57192953125,Luxury
Shopping and recreational areas,0.27,Standard
Shower Pole and Mixer Tap,0.27,Standard
Showroom/Model Home Available,0.40099008666666663,Luxury
Siding,0.10884010999999999,Standard
Sky swimming pool,0.06875,Basic
Skylight,0.9127923699999999,Luxury
Sliding windows for all areas,0.03,Basic
Sliding windows with burglar proof,0.1,Basic
Smoking allowed,0.3511993652631579,Standard
Smooth paint finish to internal and external walls,0.03160212,Basic
Soak pit,0.3479625,Standard
Solar - Collectors,0.285474518,Standard
Solar - Heating,0.59616352625,Luxury
Solar Heating,0.6622964557142856,Luxury
Solar backup electricity,0.147,Standard
Solar hot water,0.10299,Standard
Solar panels,0.43146666666666667,Luxury
South,0.17791172,Standard
South West,0.6488545,Luxury
Spa,0.25,Standard
Spa and Hair Salon,0.06875,Basic
Spacious Car Park,0.23249999999999998,Standard
Spacious Car Parking,0.36,Standard
"Spacious Master Suites with 65 sqm of comfort designed with two sit out balconies, a large walk in close, lavish sitting area and well-appointed bathroom.",0.08335859,Basic
Spacious en suite guest room,0.276,Standard
Spacious kitchen,0.08714762,Basic
Spacious living/ dining room,0.12,Standard
Spacious paved car park and elevators,0.27,Standard
Sports Gym,0.20533036999999998,Standard
Sprinkler system,0.33274,Standard
Stable,0.41338311,Luxury
Stable electricity and water infrastructure,0.11,Standard
Staff Quarters,0.3696,Standard
Staff room,0.6666666666666666,Luxury
Stainless Steel Appliances,0.7579538600000001,Luxury
Stainless Steel Kitchen Sink,0.27,Standard
Standby Generator,0.23249999999999998,Standard
Standby generator,0.55,Luxury
Standby solar energy (optional),0.14,Standard
State-of-the-art fire and burglar alarm systems,0.62,Luxury
State-of-the-art fire and burglar alarm systems digital surveillance (CCTV).,0.51,Luxury
Steward Quarters,0.13640497000000001,Standard
Stewards room,0.13640497000000001,Standard
Storage Room,0.38787922117647056,Luxury
Strategic location; easy access to Lekki-Epe Expressway. 10 mins from Victoria Island and 15 mins from Ikoyi.,0.08335859,Basic
Street light powered by solar,0.358,Standard
Strict digital access control,0.05304638,Basic
Stucco,0.34365532499999996,Standard
Study,0.248202485,Standard
Study area,0.60175,Luxury
Study area on lower floor,0.60175,Luxury
"Stunning kitchen spaces equipped with built in oven, hob and extractor hood, microwave and stainless steal sink.",0.08335859,Basic
Survey,0.06669950000000001,Basic
Swimming Pool,0.3852693036206897,Standard
Swimming pool & Gymnasium,0.08714762,Basic
TCP/IP,0.7986959499999999,Luxury
TV connections in each bedroom and living area,0.09,Basic
Tarred road and paved walkway within the estate,0.11,Standard
Tarred roads,0.03,Basic
Tenant Occupied Investment Property by large Nigerian industrialist company,0.01727796,Basic
Tennis Court,0.358,Standard
Tennis court,0.378,Standard
Terrace,0.25,Standard
Terrace/Deck,0.2876492375675676,Standard
Terraces,0.13640497000000001,Standard
Texture,0.3370892090909091,Standard
Thorough security installations,0.12,Standard
Three (3) bedrooms,0.1,Basic
Tiled Floors,0.08225846,Basic
Tiled bathrooms with water heaters,0.14,Standard
Tiled floors,0.07,Basic
To Be Renovated,0.4175847277777778,Luxury
Toilet Seat with Bidet Functions,0.0,Basic
Towncentre,0.5404618066666668,Luxury
Trained dogs,0.2175625,Standard
Transferred Business with its Furnishings,0.036628885,Basic
Tv & Internet Cable Connectivity,0.36,Standard
Two Bedroom en-suite apartment unit,0.125,Standard
Two Study Libraries,0.36,Standard
"Two bathrooms with shower, WC and wash hand basin",0.065,Basic
Two box rooms,0.25,Standard
Two of the rooms are en-suit,0.085,Basic
UPVC sliding glazed windows,0.07,Basic
Underground Parking,0.34579560230769235,Standard
Underground drainage,0.03,Basic
Underground water storage tanks,0.295,Standard
Unfinished,0.2758682465517241,Standard
Unfinished Structure,0.3298273188888889,Standard
Unfurnished,0.260430081627907,Standard
Uninterrupted power supply,0.08714762,Basic
Utilities/Staff Entrance/Pantry,0.60175,Luxury
Victorian Style,0.7543157925,Luxury
View - Great,0.251586098,Standard
View - Lake,0.23630717076923077,Standard
View - Mountain,0.3243367615384616,Standard
View - Ocean,0.43836624,Luxury
View - Open,0.3538336185714286,Standard
Views of the Lagoon,0.11367081,Standard
Villa,0.5649310223809524,Luxury
Visitor's Toilet,0.13640497000000001,Standard
Visitor's toilet,0.05304638,Basic
Visitor’s washroom,0.1,Basic
WASH HAND BASINS,0.465,Luxury
WASHED TERRAZZO DRIVERWAY,0.465,Luxury
WATER HEATERS,0.465,Luxury
WC,0.49,Luxury
WIFI,0.16,Standard
Waiting area/lounge,0.05304638,Basic
Walk In Closet,0.41435625,Luxury
Walk in closet,0.60175,Luxury
Walk in closet in the master bedroom,0.25,Standard
Walk-In Closet,0.654426965,Luxury
Walk-in Closet & Fitted Wardrobes,0.36,Standard
Walk-in-Closet,0.3525,Standard
Wall mounted and hand-controlled air,0.62,Luxury
Wardrobes Installed In Bedroom,0.27,Standard
Wardrobes in bedrooms,0.125,Standard
"Washer, dryer and dish washer",0.20795000000000002,Standard
Washing Facilities (in apartment),0.27885375357142855,Standard
Washing Facilities(in building),0.7869730109090909,Luxury
Washing machine included.,0.08335859,Basic
Washrooms(3),0.36,Standard
Washrooms(4),0.145,Standard
Washrooms(5),0.175,Standard
Washrooms(6),0.25,Standard
Waste management,0.147,Standard
Water,0.3326115384375,Standard
"Water
Heater",0.03789027,Basic
Water - Tank,0.5931307768965518,Luxury
Water Included,0.4125,Luxury
Water Storage System,0.23249999999999998,Standard
Water Supply,0.014777209999999999,Basic
Water Treatment,0.11849,Standard
Water and sewage treatment plant,0.08714762,Basic
Water fountain,0.4574888888888889,Luxury
Water pump (optional),0.14,Standard
Water supply,0.11,Standard
Water tank with stand,0.14,Standard
Water treatment plant,0.05304638,Basic
Water-based paint finish to internal and external walls,0.08225846,Basic
Well paved roads & modern architecture,0.07,Basic
Well secured environment,0.04209988,Basic
West,0.10236900666666666,Standard
Wheel Chair friendly,0.4125,Luxury
Wheel chair access,0.2599,Standard
Wheelchair Access,0.5045906250000001,Luxury
Wheelchair Accessible,0.288355395,Standard
Whirlpool Spa,0.36628883,Standard
WiFi,0.5021111111111111,Luxury
With Ownership Right,0.36362539071428573,Standard
Wood,0.3317904752631579,Standard
World class infrastructure,0.087,Basic
all rooms en-suite,0.378,Standard
automated blinds and energy efficient lighting.,0.0,Basic
connectivity,0.43,Luxury
cooker,0.03789027,Basic
covered drainage,0.378,Standard
family living area,0.378,Standard
guest w/c.,0.358,Standard
large living area,0.378,Standard
parks,0.378,Standard
spacious en-suite guest room,0.358,Standard
streetlight powered by solar,0.378,Standard
underground cables,0.378,Standard
wall mounted and hand-controlled air,0.0,Basic
~100 x 45ft plot size,0.055,Basic
~100 x 55ft plot size,0.075,Basic
~100 x 70ft plot size,0.1,Basic
